Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,lat,long,dep
201300037777,13,1,4,1000,1,2,1,1,3,097,ROCHOPT (RUE),,,,910
201300037778,13,1,9,1545,1,1,1,1,2,514,CROIX DE VILLEROY (CARRE,,,,910
201300037779,13,1,16,1537,1,2,1,1,4,514,MOULIN DE JARCY (RUE DU),,,,910
201300037780,13,1,30,1430,1,2,1,1,6,215,"1, PETIT PONT (RUE DU)",,,,910
201300037781,13,2,4,750,2,2,1,2,4,114,ROUTE NATIONALE 6,,,,910
201300037782,13,2,4,1830,2,2,1,1,1,514,CD 33,,,,910
201300037783,13,2,9,2010,5,2,1,1,6,114,"101, CERCAY (RUE DE)",,,,910
201300037784,13,2,7,1335,1,2,2,1,3,114,GENERAL GOUTTIERE (AVENU,,,,910
201300037785,13,2,15,1900,5,2,1,1,3,514,FRERES MOREAU (L.E.P. DE,,,,910
201300037786,13,3,4,1100,1,2,1,1,4,114,ROUTE NATIONALE 6,,,,910
201300037787,13,3,13,1302,1,2,1,1,6,114,"2, PETIT CHATEAU (AVENUE",,,,910
201300037788,13,3,28,1910,1,2,1,1,1,114,MARECHAL DAVOUT (AVENUE,,,,910
201300037789,13,3,29,1400,1,2,1,1,3,215,FORET (RUE DE LA),,,,910
201300037790,13,4,2,1900,1,2,1,1,6,114,CERCAY (RUE DE),,,,910
201300037791,13,4,6,1330,1,2,1,1,6,114,ROUTE NATIONALE 6,,,,910
201300037792,13,4,12,1400,1,2,1,1,2,114,VILLECRESNES (RUE),,,,910
201300037793,13,4,13,1450,1,2,1,1,2,114,ROUTE NATIONALE 6,,,,910
201300037794,13,4,25,735,1,2,1,1,3,114,TALMA (RUE),,,,910
201300037795,13,5,2,1515,1,2,1,1,6,114,VILLECRESNES (RUE),,,,910
201300037796,13,5,4,2255,5,2,1,1,3,114,RN6,,,,910
201300037797,13,5,14,1400,1,2,1,1,1,114,TALMA (RUE),,,,910
201300037798,13,5,14,1800,1,2,1,1,2,114,MARECHAL DAVOUT (AVENUE,,,,910
201300037799,13,5,26,140,5,2,1,1,4,114,ROUTE NATIONALE 6,,,,910
201300037800,13,5,26,1625,1,2,1,1,6,114,ROUTE NATIONALE 6,,,,910
201300037801,13,5,29,2045,1,2,1,1,2,114,ROUTE NATIONALE 6,,,,910
201300037802,13,5,30,2045,1,2,1,1,2,097,GEORGES COUBARD (RUE),,,,910
201300037803,13,6,3,1835,1,2,3,1,5,114,CHARLES DE GAULLE (BOULE,,,,910
201300037804,13,6,8,1735,1,2,1,1,3,114,ROUTE NATIONALE 6,,,,910
201300037805,13,6,18,1000,1,2,9,1,2,114,ROUTE NATIONALE 6,,,,910
201300037806,13,7,9,1610,1,2,1,1,2,114,ROUTE NATIONALE 6,,,,910
201300037807,13,7,15,1015,1,2,6,1,6,514,BOUSSY ST ANTOINE (Rte,,,,910
201300037808,13,7,19,1620,1,2,1,1,2,114,ROUTE NATIONALE 6,,,,910
201300037809,13,8,2,1855,1,2,3,1,6,114,REPUBLIQUE (RUE DE LA),,,,910
201300037810,13,8,29,625,5,2,1,1,2,114,RN 6,,,,910
201300037811,13,8,29,2000,1,2,1,1,6,114,GENERAL GOUTTIERE (AVENU,,,,910
201300037812,13,8,30,1000,1,2,1,1,4,114,RN 6,,,,910
201300037813,13,9,6,1300,1,2,1,1,3,114,CHATAIGNERAIE (AVENUE DE,,,,910
201300037814,13,9,18,935,1,2,1,1,3,514,CD 33,,,,910
201300037815,13,9,19,1144,1,2,1,1,6,514,CORA ET SON PARKING,,,,910
201300037816,13,9,24,1725,1,2,1,1,6,097,JEAN MOULIN (AVENUE),,,,910
201300037817,13,9,30,635,2,2,1,1,3,114,RN 6,,,,910
201300037818,13,9,30,1550,1,2,1,1,2,114,RN 6,,,,910
201300037819,13,10,1,1650,1,2,1,1,5,114,RN 6,,,,910
201300037820,13,10,2,540,5,2,6,1,3,514,CD 33,,,,910
201300037821,13,10,3,640,5,2,2,1,3,114,ERMITAGE (AVENUE DE L'),,,,910
201300037822,13,10,4,730,2,2,1,1,2,114,RN 6,,,,910
201300037823,13,10,2,1735,1,2,1,1,1,114,VICTOR HUGO (Av),,,,910
201300037824,13,10,11,1400,1,2,1,1,2,114,"59, GENERAL LECLERC (AVE",,,,910
201300037825,13,10,13,1420,1,2,6,1,2,114,WITTLICH (ROND POINT),,,,910
201300037826,13,11,10,1610,1,2,1,1,6,114,CORBEIL (AVENUE DE),,,,910
201300037827,13,11,11,1210,1,2,1,1,4,114,"83, GENERAL LECLERC (AVE",,,,910
201300037828,13,11,12,1700,1,2,9,1,6,097,CHARLES DE GAULLE (AV,,,,910
201300037829,13,11,18,710,1,2,1,1,2,114,ROUTE NATIONALE 6,,,,910
201300037830,13,11,20,1835,5,2,1,3,6,097,JEAN MOULIN (AVENUE),,,,910
201300037831,13,11,20,1905,3,2,1,2,6,097,CEDRES (ALLEE DES),,,,910
201300037832,13,11,22,1910,5,2,1,1,6,114,BRIE (ROUTE DE),,,,910
201300037833,13,11,27,1040,1,2,1,1,2,514,GARE (AV DE LA),,,,910
201300037834,13,12,6,1955,5,2,1,1,2,097,JEAN MOULIN (AVENUE),,,,910
201300037835,13,12,7,1010,1,2,1,1,2,114,RN 6,,,,910
201300037836,13,12,9,1850,5,2,1,1,7,114,GARE (PLACE DE LA),,,,910
201300037837,13,12,10,1130,1,2,1,1,6,215,"01, VICTOR HUGO (AVENUE)",,,,910
201300037838,13,12,13,1520,1,2,2,1,3,114,ERMITAGE (AVENUE DE L'),,,,910
201300037839,13,12,13,1830,5,2,1,1,6,215,VICTOR HUGO (AVENUE),,,,910
201300037840,13,12,17,810,2,2,1,1,4,114,ROUTE NATIONALE 6,,,,910
201300037841,13,12,24,1700,5,2,6,1,3,114,WITTLICH (ROND POINT),,,,910
201300037842,13,12,20,1050,1,2,1,1,2,174,"59 TER, DUNANT ( BD HENR",,,,910
201300037843,13,10,17,2000,5,2,6,1,6,174,"1, BLUM(AVENUE LEON)",,,,910
201300037844,13,10,12,1600,1,2,3,1,3,174,"51, JOHN KENNEDY (BOULEV",,,,910
201300037845,13,10,16,1130,1,2,1,1,6,174,strathkelvin (avenue de,,,,910
201300037846,13,11,20,1040,1,2,3,1,3,174,"104, FONTAINEBLEAU (BD)",,,,910
201300037847,13,11,20,1315,1,2,1,1,6,174,"59 T, DUNANT ( BD HENRI)",,,,910
201300037848,13,1,8,1730,5,2,4,2,1,174,"245, JOHN KENNEDY (BOULE",,,,910
201300037849,13,1,8,1800,5,2,1,1,3,174,"3-13, 08 MAI 1945 (AVENU",,,,910
201300037850,13,11,22,1400,1,2,1,1,3,174,"41, CGB (chemin du)",,,,910
201300037851,13,1,3,1715,5,2,1,2,6,174,PATTON (PONT),,,,910
201300037852,13,1,5,1515,1,2,1,1,6,174,CHENE ( rue du ),,,,910
201300037853,13,1,11,1900,4,2,2,2,6,174,"1, PARIS (RUE)",,,,910
201300037854,13,11,25,615,2,2,2,1,2,174,"72, PARIS (RUE)",,,,910
201300037855,13,4,6,100,5,2,6,1,1,174,08 MAI 1945 (AVENUE),,,,910
201300037856,13,1,28,2245,5,2,3,1,3,174,"01, JEAN JAURES (BOULEVA",,,,910
201300037857,13,3,9,2025,2,2,6,1,3,174,"01, Emile ZOLA (rue)",,,,910
201300037858,13,4,12,1430,1,2,1,1,5,174,"1, WALDECK ROUSSEAU(RUE)",,,,910
201300037859,13,4,12,930,1,2,1,1,2,174,"1, JOHN KENNEDY (BOULEVA",,,,910
201300037860,13,4,2,1900,3,2,1,1,6,174,"15, JEAN JAURES (BOULEVA",,,,910
201300037861,13,3,14,1005,1,2,1,1,2,174,"01, LECOUILLARD (bouleva",,,,910
201300037862,13,3,12,1700,1,2,1,1,4,174,"1, WALDECK ROUSSEAU(RUE)",,,,910
201300037863,13,5,17,1130,1,1,1,1,6,174,"3, strathkelvin (avenue",,,,910
201300037864,13,5,23,1945,2,2,2,1,3,174,"1, JEAN JAURES (BOULEVAR",,,,910
201300037865,13,4,26,2110,2,2,1,2,4,174,"1, 08 MAI 1945 (AVENUE)",,,,910
201300037866,13,4,27,1245,1,2,1,1,6,174,strathkelvin (avenue de,,,,910
201300037867,13,5,22,1800,1,2,1,1,3,174,"33, 08 MAI 1945 (AVENUE)",,,,910
201300037868,13,3,19,1825,1,2,1,1,2,174,CARNOT(AVENUE),,,,910
201300037869,13,6,4,1405,1,2,1,1,6,174,champlouis,,,,910
201300037870,13,7,4,1405,1,2,1,1,6,174,champlouis,,,,910
201300037871,13,7,2,835,1,2,9,1,2,174,"28, WALDECK ROUSSEAU(RUE",,,,910
201300037872,13,7,13,1910,1,2,1,1,6,174,"61, MARECHAL DE LATTRE D",,,,910
201300037873,13,8,8,1820,1,2,1,1,2,174,"2, LEON CASSE(PLACE)",,,,910
201300037874,13,8,8,950,1,2,1,1,3,174,"65, PARIS (RUE)",,,,910
201300037875,13,5,11,1505,1,2,1,1,7,174,"51, BERT(RUE PAUL)",,,,910
201300037876,13,9,7,1440,1,2,3,1,3,174,Emile ZOLA (rue),,,,910
201300037877,13,8,29,830,1,2,1,1,2,174,"01, JEAN JAURES (BOULEVA",,,,910
201300037878,13,5,6,2045,1,2,3,1,3,174,LA NACELLE (rue),,,,910
201300037879,13,9,14,825,1,2,9,2,6,174,"01, JEAN JAURES (BOULEVA",,,,910
201300037880,13,9,16,1855,1,2,1,3,7,174,"07, BERT(RUE PAUL)",,,,910
201300037881,13,5,28,1900,1,2,3,1,3,174,PAPETERIE(RUE),,,,910
201300037882,13,10,5,1900,1,2,1,1,4,174,JEAN JAURES (BOULEVARD,,,,910
201300037883,13,7,8,1700,1,1,1,1,6,174,"1, MAINTENANT(RUE PAUL)",,,,910
201300037884,13,7,11,1310,1,2,1,1,2,174,"17, COMBES MARNES(BOULEV",,,,910
201300037885,13,10,9,2109,2,2,3,2,6,174,Emile ZOLA (rue),,,,910
201300037886,13,6,25,1015,1,2,1,1,6,174,FERAY ( rue ),,,,910
201300037887,13,8,20,1720,1,2,1,1,3,174,"25, JOHN KENNEDY (BOULEV",,,,910
201300037888,13,8,30,2035,1,2,1,1,6,174,"30, strathkelvin (avenue",,,,910
201300037889,13,9,15,1335,1,2,2,1,3,174,PRESIDENT ALLENDE (RUE D,,,,910
201300037890,13,11,6,1700,1,2,1,8,6,174,"73, PRESIDENT ALLENDE (A",,,,910
201300037891,13,9,4,1140,1,2,3,1,6,174,"1, CRETE ( Boulevard)",,,,910
201300037892,13,10,18,1515,1,2,3,1,3,174,"1, RUE GUSTAVE EIFFEL",,,,910
201300037893,13,9,2,2000,1,2,3,1,2,174,RUE GEORGES LE DU,,,,910
201300037894,13,11,27,1610,1,2,9,1,6,174,"40, APPORT PARIS (QUAI)",,,,910
201300037895,13,11,21,830,1,2,1,1,2,174,"84, BOURGOIN(QUAI)",,,,910
201300037896,13,12,17,1125,1,2,1,1,2,174,"52, PARIS (RUE)",,,,910
201300037897,13,11,30,1810,5,2,1,1,6,174,"43, PARIS (RUE)",,,,910
201300037898,13,1,6,1230,1,2,1,8,2,201,HENRI BARBUSSE (AVENUE),,,,910
201300037899,13,1,9,740,2,2,3,8,5,657,TOURELLE (AVENUE DE LA ),,,,910
201300037900,13,1,9,1940,5,2,2,1,6,201,HENRI BARBUSSE(AVENUE,,,,910
201300037901,13,1,11,745,2,2,2,1,3,201,HENRI BARBUSSE(AVENUE,,,,910
201300037902,13,2,1,1400,1,2,1,2,3,657,COTE D'OR (RUE DE LA),,,,910
201300037903,13,1,28,1825,5,2,1,1,2,201,HENRI BARBUSSE(BOULEVARD,,,,910
201300037904,13,2,5,730,3,2,2,2,3,657,PASTEUR (RUE),,,,910
201300037905,13,12,31,1220,1,2,2,1,2,201,PIERRE BROSSOLETTE (RUE),,,,910
201300037906,13,2,9,1445,1,2,1,2,6,201,HENRI BARBUSSE(BOULEVARD,,,,910
201300037907,13,2,13,1730,1,2,2,2,3,201,HENRI BARBUSSE(BOULEVARD,,,,910
201300037908,13,2,16,1330,1,2,1,1,6,201,GENERAL DE GAULLE(BOULEV,,,,910
201300037909,13,2,17,1255,1,2,3,1,3,201,GENERAL DE GAULLE(BOULEV,,,,910
201300037910,13,1,12,1310,1,2,1,1,2,657,TOURELLE (AVENUE DE LA ),,,,910
201300037911,13,1,14,1640,1,2,1,1,5,201,HENRI BARBUSSE(AVENUE,,,,910
201300037912,13,1,15,2240,3,2,1,1,6,201,HENRI BARBUSSE(AVENUE,,,,910
201300037913,13,1,23,1710,1,2,1,1,3,657,HENRI BARBUSSE (AVENUE),,,,910
201300037914,13,3,6,1820,1,2,1,1,6,657,FREDERIC JOLIOT CURIE (A,,,,910
201300037915,13,3,8,2100,5,2,1,1,2,201,PIERRE BROSSOLETTE (RUE),,,,910
201300037916,13,2,23,1430,1,2,1,1,1,657,GAULOIS (RUE DES ),,,,910
201300037917,13,2,28,840,1,2,1,2,2,201,GENERAL DE GAULLE(BOULEV,,,,910
201300037918,13,4,5,1125,1,2,3,1,3,657,TOURELLE (AVENUE DE LA ),,,,910
201300037919,13,4,6,1630,1,2,1,1,3,657,EDELWEISS (RUE DES),,,,910
201300037920,13,4,23,1740,1,2,1,1,6,657,CONCORDE (AVENUE),,,,910
201300037921,13,4,5,1805,1,2,1,1,3,201,"149ter, HENRI BARBUSSE(A",,,,910
201300037922,13,4,9,1330,1,2,1,2,5,201,HENRI BARBUSSE(AVENUE,,,,910
201300037923,13,4,12,830,1,2,1,8,6,201,POIREE (RUE DE LA ),,,,910
201300037924,13,4,16,1450,1,2,1,1,3,657,HENRI CHARON (AVENUE),,,,910
201300037925,13,4,21,1105,1,2,1,1,3,657,HENRI BARBUSSE (AVENUE),,,,910
201300037926,13,4,21,1440,1,2,1,1,6,657,ANEMONES (RUE DES ),,,,910
201300037927,13,3,22,1850,1,2,3,1,3,201,HENRI BARBUSSE(AV,,,,910
201300037928,13,3,27,1340,1,2,2,1,2,201,GENERAL DE GAULLE(BOULEV,,,,910
201300037929,13,4,26,725,5,2,1,1,1,201,FERDINAND BUISSON(RUE),,,,910
201300037930,13,4,25,125,3,2,1,1,6,657,ARBRE DE LA LIBERTE (PLA,,,,910
201300037931,13,4,27,1930,1,2,1,9,1,657,CONCORDE (AVENUE),,,,910
201300037932,13,4,27,230,5,2,1,9,6,201,EUROPE(AVENUE DE L'),,,,910
201300037933,13,5,10,2005,1,2,2,1,3,657,JULES VERNE (RUE),,,,910
201300037934,13,5,16,107,3,2,1,2,6,657,MAX D'ORMOY (RUE),,,,910
201300037935,13,5,16,1945,1,2,2,1,1,201,CHATILLON(RUE DE ),,,,910
201300037936,13,5,24,1945,2,2,3,1,3,201,PIERRE BROSSOLETTE (RUE),,,,910
201300037937,13,6,6,800,1,2,2,1,6,201,ALPHONSE DAUDET(RUE),,,,910
201300037938,13,6,6,1735,1,2,1,1,2,657,TOURELLE (AVENUE DE LA ),,,,910
201300037939,13,6,9,1955,2,2,2,1,3,201,PIERRE BROSSOLETTE (RUE),,,,910
201300037940,13,5,5,1925,2,2,3,1,3,657,HENRI BARBUSSE (AVENUE),,,,910
201300037941,13,6,16,1750,1,2,1,1,3,201,BAC DE RIS(CHEMIN DU),,,,910
201300037942,13,6,25,2300,5,2,2,1,3,657,EUGENE VARLIN (RUE),,,,910
201300037943,13,5,25,1620,1,2,1,1,1,201,HENRI BARBUSSE(BOULEVARD,,,,910
201300037944,13,5,25,1910,1,2,3,1,3,657,HENRI BARBUSSE (AVENUE),,,,910
201300037945,13,5,27,1815,1,2,1,1,6,201,RIS (RUE DE),,,,910
201300037946,13,7,8,2110,1,2,3,1,6,657,HENRI BARBUSSE (AVENUE),,,,910
201300037947,13,6,18,1200,1,2,3,1,3,657,MARECHAL LECLERC (RUE) C,,,,910
201300037948,13,7,17,1630,1,2,3,1,3,657,FREDERIC JOLIOT CURIE (A,,,,910
201300037949,13,7,21,930,1,2,1,1,6,201,HENRI BARBUSSE(AV,,,,910
201300037950,13,7,21,2000,1,2,1,1,2,201,HENRI BARBUSSE(BOULEVARD,,,,910
201300037951,13,8,8,1620,1,2,1,1,6,201,EUGENE DELACROIX(AVENUE),,,,910
201300037952,13,8,9,1725,1,2,2,1,3,657,HENRI BARBUSSE(AV),,,,910
201300037953,13,8,16,1400,1,2,1,1,6,201,EUGENE DELACROIX(AVENUE),,,,910
201300037954,13,8,28,35,5,2,1,1,6,657,JULES VERNE (RUE),,,,910
201300037955,13,9,5,1740,1,2,2,1,3,201,JACQUELINE JEUNON(RUE),,,,910
201300037956,13,9,18,1450,1,2,2,2,1,657,HENRI DUVERNOIS (RUE),,,,910
201300037957,13,9,24,1645,1,2,1,1,6,201,DOCTEUR FRANCOIS(RUE DU),,,,910
201300037958,13,9,24,1935,1,2,2,1,3,201,CHEMIN(RUE DU),,,,910
201300037959,13,9,25,800,1,2,1,1,2,201,PONT 1ER ARMEE FRANCAISE,,,,910
201300037960,13,9,27,1210,1,2,1,1,3,201,HENRI BARBUSSE(av,,,,910
201300037961,13,10,3,130,5,2,1,1,3,657,HENRI BARBUSSE (AVENUE),,,,910
201300037962,13,10,2,1830,1,2,2,1,5,657,PAUL VAILLANT COUTURIER,,,,910
201300037963,13,10,10,650,5,2,2,1,6,201,PIERRE BROSSOLETTE (RUE),,,,910
201300037964,13,10,14,907,1,2,1,2,6,657,CHATEAU (RUE DU),,,,910
201300037965,13,10,16,2305,3,2,1,2,6,657,LONGUERAIE (RUE DE LA ),,,,910
201300037966,13,10,25,1640,1,2,2,1,6,201,EUROPE(AVENUE DE L'),,,,910
201300037967,13,10,31,1145,1,2,2,1,4,657,HENRI BARBUSSE (AVENUE),,,,910
201300037968,13,11,1,1120,1,2,2,1,6,657,FREDERIC JOLIOT CURIE (A,,,,910
201300037969,13,11,4,1915,5,2,9,9,1,201,REPUBLIQUE (PLACE DE LA),,,,910
201300037970,13,11,13,1145,1,2,1,2,6,201,HENRI BARBUSSE(BOULEVARD,,,,910
201300037971,13,11,13,1900,5,2,1,1,6,657,HENRI BARBUSSE (AVENUE),,,,910
201300037972,13,11,21,835,1,2,1,2,2,201,ALPHONSE DAUDET(RUE),,,,910
201300037973,13,12,5,1645,1,2,1,1,2,201,HENRI BARBUSSE(AV,,,,910
201300037974,13,12,19,1028,1,2,1,9,6,201,HENRI BARBUSSE(AVENUE,,,,910
201300037975,13,12,27,2230,5,2,2,2,6,657,HENRI BARBUSSE(BOULEVARD,,,,910
201300037976,13,1,1,720,5,1,1,1,1,433,BLANCHE (ROUTE),,,,910
201300037977,13,1,1,2230,5,2,1,1,6,469,R BOIS DES ROCHES,,,,910
201300037978,13,1,3,1700,3,1,1,2,6,433,CD 837,,,,910
201300037979,13,1,5,1520,1,2,1,1,6,223,LECLERC (PARKING),,,,910
201300037980,13,1,10,1,5,1,1,1,7,223,"117-119, SAINT MICHEL (B",,,,910
201300037981,13,1,15,910,1,2,1,8,7,223,ROMAINE (VOIE),,,,910
201300037982,13,1,16,1232,1,2,1,1,3,223,BRIERES LES SCELLES (,,,,910
201300037983,13,1,23,1445,1,2,1,1,7,223,"1, BONNEVAUX (AVENUE DE)",,,,910
201300037984,13,1,28,740,3,1,1,1,1,223,C.D. 21,,,,910
201300037985,13,2,7,735,5,2,1,1,6,223,"21, MAI 1945 (AVENUE DU",,,,910
201300037986,13,2,8,750,2,1,1,1,6,223,R.N.20,,,,910
201300037987,13,2,11,809,1,2,1,2,6,223,MAI 1945 (AVENUE,,,,910
201300037988,13,2,11,1625,1,2,3,1,3,433,GENERAL DE GAULLE (AVENU,,,,910
201300037989,13,2,15,810,1,2,1,1,2,223,"97, REPUBLIQUE (RUE DE L",,,,910
201300037990,13,2,18,820,1,2,1,1,6,223,FARMAN (AVENUE HE,,,,910
201300037991,13,2,18,1800,1,1,3,1,3,223,CD63,,,,910
201300037992,13,2,20,1630,1,2,1,1,6,223,"5, GRANDE SENTE DE LA JU",,,,910
201300037993,13,2,25,755,2,2,1,4,6,433,"1, TILLEULS (RUE DES)",,,,910
201300037994,13,2,26,1820,2,2,1,1,7,223,"15, MAI 1945 (AVENUE DU",,,,910
201300037995,13,3,3,1530,1,2,1,1,7,223,"1, BERCHERE (BOULEVARD)",,,,910
201300037996,13,3,4,45,5,1,1,1,3,223,R.N.20,,,,910
201300037997,13,3,6,1810,5,2,1,2,2,223,RD 191,,,,910
201300037998,13,3,12,845,1,1,6,4,6,223,ROND POINT CHARLE,,,,910
201300037999,13,3,17,1345,1,2,1,1,6,223,"1, MAI 1945 (AVENUE DU 8",,,,910
201300038000,13,3,20,1149,1,2,1,1,2,223,"11, PONT SAINT JEAN (RUE",,,,910
201300038001,13,3,22,835,1,2,1,1,6,223,"1, REMPART (RUE DU)",,,,910
201300038002,13,3,27,1415,1,2,1,1,7,433,AUVERS (RUE D'),,,,910
201300038003,13,3,28,910,1,2,1,1,6,223,"1, VICTOIRE (ALLEE DE LA",,,,910
201300038004,13,4,3,1840,1,1,6,1,7,433,PITHIVIERS (ROND,,,,910
201300038005,13,4,23,730,1,2,1,1,6,223,"1, ALLENDE (RUE SALVADOR",,,,910
201300038006,13,4,23,1730,1,2,1,1,7,223,BAS CANAL (CHEMIN DU),,,,910
201300038007,13,4,27,1020,1,2,1,1,3,223,SAINT JACQUES (RUE,,,,910
201300038008,13,5,2,1130,1,1,1,1,6,223,C.D.836,,,,910
201300038009,13,6,3,1945,1,2,1,1,2,223,GENERAL ROMANET (PLACE,,,,910
201300038010,13,6,6,1750,1,2,1,1,2,223,SAINT MICHEL (BOULEVARD),,,,910
201300038011,13,6,7,1130,1,2,1,1,6,223,"2, BONNEVAUX (AVENUE DE)",,,,910
201300038012,13,6,12,815,1,1,1,1,2,223,MAI 1945 (AVENUE DU 8),,,,910
201300038013,13,6,14,1600,1,1,1,1,7,433,RD 191,,,,910
201300038014,13,6,14,1610,1,1,2,1,1,223,R.D.721,,,,910
201300038015,13,6,16,745,1,1,1,2,2,223,R.N.20,,,,910
201300038016,13,6,21,315,3,1,1,2,6,223,R.N.20,,,,910
201300038017,13,7,12,1850,1,1,1,1,1,223,CD201,,,,910
201300038018,13,7,15,1220,1,2,1,1,3,223,"97, REPUBLIQUE (RUE DE L",,,,910
201300038019,13,7,15,1740,1,2,6,1,5,223,SABLIERE (RUE)   Z I,,,,910
201300038020,13,7,16,2225,2,1,1,1,6,223,R.N.20,,,,910
201300038021,13,7,20,1750,1,2,3,1,3,223,DE GAULLE (AVENUE,,,,910
201300038022,13,7,21,2040,1,1,6,1,6,433,RD 191,,,,910
201300038023,13,7,25,915,1,2,1,1,7,223,CHARPENTIER (AVEN,,,,910
201300038024,13,7,25,1315,1,1,1,1,2,223,R.N.20,,,,910
201300038025,13,7,28,1740,1,2,1,1,7,223,SAINT MARTIN (RUE,,,,910
201300038026,13,7,29,820,1,1,1,1,2,433,RN.20,,,,910
201300038027,13,8,6,2000,1,2,1,1,7,223,8 MAI 1945 (AV),,,,910
201300038028,13,8,8,1900,1,2,1,1,7,223,"112, SAINT MICHEL (BOULE",,,,910
201300038029,13,8,25,1610,1,2,1,2,4,223,COQUERIVE (AVENUE,,,,910
201300038030,13,8,25,1855,1,2,3,2,3,223,RELIGIEUSES (CARR,,,,910
201300038031,13,8,26,1935,1,1,1,2,7,223,RN.20,,,,910
201300038032,13,8,30,1135,1,2,1,1,1,223,"1, BRIERES LES SCELLES (",,,,910
201300038033,13,9,5,830,1,1,1,1,7,223,RN.20,,,,910
201300038034,13,9,7,1700,1,1,1,2,6,433,RN.20,,,,910
201300038035,13,9,14,845,1,2,1,2,7,223,8 MAI 1945 (AVENUE,,,,910
201300038036,13,9,14,1630,1,2,2,2,7,223,RD.721,,,,910
201300038037,13,9,21,2020,5,2,3,1,3,223,8 MAI 1945 (AVENUE,,,,910
201300038038,13,9,22,935,1,2,1,1,7,433,SAINT GERMAIN (RUE,,,,910
201300038039,13,9,23,1422,1,2,3,1,3,223,"1, BONNEVAUX (AVENUE DE)",,,,910
201300038040,13,9,25,1648,1,1,1,1,7,433,"3, AUVERS (RUE D')",,,,910
201300038041,13,9,25,2315,3,1,1,1,6,433,RN. 20,,,,910
201300038042,13,10,6,1815,1,1,2,1,3,223,RD 721,,,,910
201300038043,13,10,13,1655,1,2,6,1,3,223,"8, PARIS (AVENUE DE)",,,,910
201300038044,13,10,15,1315,1,1,1,2,2,223,RN 20,,,,910
201300038045,13,10,15,1830,1,1,1,1,6,433,RD 837,,,,910
201300038046,13,10,19,1920,3,2,1,2,7,223,CORDELIERS (RUE DES),,,,910
201300038047,13,10,22,847,1,1,9,1,3,433,CD 63,,,,910
201300038048,13,10,27,1835,5,1,2,2,3,223,RD 721,,,,910
201300038049,13,11,5,1724,2,2,3,2,5,433,"1, SAINT GERMAIN (RUE)",,,,910
201300038050,13,11,11,1500,1,2,1,1,6,223,"52, PARIS (AVENUE DE)",,,,910
201300038051,13,11,15,2025,1,2,1,1,2,223,MAI 1945 (AVENUE,,,,910
201300038052,13,11,18,1800,5,2,1,1,6,223,"85, SAINT MARTIN (RUE)",,,,910
201300038053,13,11,19,1625,1,2,1,1,7,223,RUE DES DEUX MARES,,,,910
201300038054,13,11,28,1730,1,2,3,1,3,223,BONNEVAUX (AVENUE,,,,910
201300038055,13,12,1,1848,3,1,1,1,6,223,RD 191,,,,910
201300038056,13,12,2,825,2,2,1,1,6,223,AV GEOFFROY ST HILAI,,,,910
201300038057,13,12,2,2335,3,1,1,1,2,223,RN 20,,,,910
201300038058,13,12,8,1445,1,2,1,1,7,433,MOULINS (RUE DES),,,,910
201300038059,13,12,10,510,3,1,1,9,6,223,RN.20,,,,910
201300038060,13,12,12,1515,1,2,1,1,6,223,CARNOT (RUE SADI),,,,910
201300038061,13,12,16,250,3,1,1,9,7,109,COCHET (RUE DU)        R,,,,910
201300038062,13,12,18,828,1,1,1,1,6,223,DES MEUNIERS (AVENUE),,,,910
201300038063,13,12,23,740,3,1,1,2,6,223,CHARLESDE GAULLE (AVENUE,,,,910
201300038064,13,12,24,1213,1,2,1,3,1,223,"1, GUETTARD (RUE J.E.)",,,,910
201300038065,13,12,30,1740,5,2,6,2,6,223,BONNEVAUX (AVENUE,,,,910
201300038066,13,12,31,1445,1,2,1,1,6,223,"06-08, GUETTARD (RUE J.E",,,,910
201300038067,13,1,15,1140,1,2,1,8,6,182,MARQUIS DE RAIES (RUE),,,,910
201300038068,13,1,30,1325,1,2,1,2,6,228,MARECHAL JUIN (AVENUE DU,,,,910
201300038069,13,2,14,655,2,2,1,2,5,521,AMITIE (PONT DE L'),,,,910
201300038070,13,2,15,1330,1,2,1,1,6,228,DECAUVILLE (BOULEVARD),,,,910
201300038071,13,3,6,950,1,2,1,1,2,228,LIBERTE (AVENUE DE LA),,,,910
201300038072,13,3,16,1305,1,2,1,1,2,521,LIBERATION (AVENUE DE LA,,,,910
201300038073,13,5,3,1755,1,2,1,1,6,228,VOIE TU,,,,910
201300038074,13,5,21,1700,1,2,1,2,6,521,PLAT (RUE AUGUSTE),,,,910
201300038075,13,6,27,1800,1,2,6,1,1,521,BONTE (RUE),,,,910
201300038076,13,8,13,1945,1,2,9,1,3,521,BROSSOLETTE (RUE PIERRE),,,,910
201300038077,13,10,3,720,1,2,1,1,5,182,AMANDIER (AVENUE DE L'),,,,910
201300038078,13,9,30,1655,1,2,1,1,6,521,"72, GRIGNY (ROUTE DE)",,,,910
201300038079,13,10,7,1540,1,2,1,1,6,228,LIBERTE (AVENUE DE LA),,,,910
201300038080,13,10,15,2040,3,2,1,2,6,521,JOLIOT CURIE (AVENUE,,,,910
201300038081,13,10,31,300,3,1,1,1,6,228,RN7,,,,910
201300038082,13,11,4,2030,5,2,1,1,3,228,CHAMPS ELYSEES (BD)N°,,,,910
